epoch:1,batch:22, x 0.0124, y 0.0076, sim -741.2550, loss 40.0190, grad_scale 10.0000, param_scale 23.9573, graph_vec_scale 4.0662, sim_pos -243.8966, sim_neg -838.8674, sim_diff 594.9709, labels -0.6719, time 319.86s
epoch:1,batch:23, x 0.1025, y 0.0082, sim -687.9397, loss 43.3831, grad_scale 10.0000, param_scale 23.9551, graph_vec_scale 3.7450, sim_pos -284.6909, sim_neg -760.4130, sim_diff 475.7221, labels -0.6953, time 328.74s
epoch:1,batch:24, x 0.1605, y 0.0101, sim -805.1871, loss 28.1144, grad_scale 10.0000, param_scale 23.9531, graph_vec_scale 4.2033, sim_pos -224.9151, sim_neg -888.0831, sim_diff 663.1681, labels -0.7500, time 337.00s
epoch:1,batch:25, x 0.2103, y 0.0117, sim -872.1354, loss 26.8667, grad_scale 10.0000, param_scale 23.9513, graph_vec_scale 4.0394, sim_pos -167.7532, sim_neg -1006.4596, sim_diff 838.7064, labels -0.6797, time 344.83s
epoch:1,batch:26, x 0.2555, y 0.0145, sim -837.4688, loss 42.6020, grad_scale 10.0000, param_scale 23.9495, graph_vec_scale 3.7540, sim_pos -253.6305, sim_neg -955.3328, sim_diff 701.7023, labels -0.6641, time 352.99s
epoch:1,batch:27, x 0.2576, y 0.0131, sim -928.9485, loss 28.1985, grad_scale 10.0000, param_scale 23.9478, graph_vec_scale 4.1285, sim_pos -189.9314, sim_neg -1057.7679, sim_diff 867.8365, labels -0.7031, time 361.14s
epoch:1,batch:28, x 0.1173, y 0.0085, sim -763.2904, loss 21.5456, grad_scale 10.0000, param_scale 23.9461, graph_vec_scale 3.4937, sim_pos -137.8761, sim_neg -879.1079, sim_diff 741.2318, labels -0.6875, time 369.18s
epoch:1,batch:29, x -0.0409, y 0.0016, sim -472.9050, loss 16.3727, grad_scale 10.0000, param_scale 23.9445, graph_vec_scale 2.3956, sim_pos -107.4722, sim_neg -538.5818, sim_diff 431.1096, labels -0.6953, time 376.76s
epoch:2,batch:1, x -0.0247, y 0.0005, sim -624.1007, loss 35.2819, grad_scale 10.0000, param_scale 23.9428, graph_vec_scale 3.0121, sim_pos -231.5938, sim_neg -694.6436, sim_diff 463.0498, labels -0.6953, time 401.71s
epoch:2,batch:2, x 0.0713, y 0.0012, sim -757.0513, loss 218.6783, grad_scale 10.0000, param_scale 23.9412, graph_vec_scale 3.7523, sim_pos -1399.4912, sim_neg -638.0809, sim_diff -761.4103, labels -0.6875, time 410.16s
